"""Vietnam"" PPP BIO"
"""Vietnam"" PPP SOE"
"""Vietnam"" PPP JV"
"""Vietnam"" PPP International"
"""Vietnam"" PPP Holding"
"""Vietnam"" PPP Proprietary"
"""Vietnam"" PPP Limited"
"""Vietnam"" PPP COD"
"""Vietnam"" PPP Bilateral "
"""Vietnam"" PPP Multilateral"
"""Vietnam"" PPP Consortium"
"""Vietnam"" PPP Syndicate"
"""Vietnam"" PPP Disclaimer"
"""Vietnam"" PPP Disclosure"
"""Armenia"" PPP loan"
"""Armenia"" PPP payment"
"""Armenia"" PPP agreement"
"""Armenia"" PPP financial"
"""Armenia"" PPP investment"
"""Armenia"" PPP financial close"
"""Armenia"" PPP NDF"
"""Armenia"" PPP BIO"
"""Armenia"" PPP SOE"
"""Armenia"" PPP JV"
"""Armenia"" PPP International"
"""Armenia"" PPP Holding"
"""Armenia"" PPP Proprietary"
"""Armenia"" PPP Limited"
"""Armenia"" PPP COD"
"""Armenia"" PPP Bilateral "
"""Armenia"" PPP Multilateral"
"""Armenia"" PPP Consortium"
"""Armenia"" PPP Syndicate"
"""Armenia"" PPP Disclaimer"
"""Armenia"" PPP Disclosure"
"""Belarus"" PPP loan"
"""Belarus"" PPP payment"
"""Belarus"" PPP agreement"
"""Belarus"" PPP financial"
"""Belarus"" PPP investment"
"""Belarus"" PPP financial close"
"""Belarus"" PPP NDF"
"""Belarus"" PPP BIO"
"""Belarus"" PPP SOE"
"""Belarus"" PPP JV"
"""Belarus"" PPP International"
"""Belarus"" PPP Holding"
"""Belarus"" PPP Proprietary"
"""Belarus"" PPP Limited"
"""Belarus"" PPP COD"
"""Belarus"" PPP Bilateral "
"""Belarus"" PPP Multilateral"
"""Belarus"" PPP Consortium"
"""Belarus"" PPP Syndicate"
"""Belarus"" PPP Disclaimer"
"""Belarus"" PPP Disclosure"
"""Bosnia and Herzegovina"" PPP loan"
"""Bosnia and Herzegovina"" PPP payment"
"""Bosnia and Herzegovina"" PPP agreement"
"""Bosnia and Herzegovina"" PPP financial"
"""Bosnia and Herzegovina"" PPP investment"
"""Bosnia and Herzegovina"" PPP financial close"
"""Bosnia and Herzegovina"" PPP NDF"
"""Bosnia and Herzegovina"" PPP BIO"
"""Bosnia and Herzegovina"" PPP SOE"
"""Bosnia and Herzegovina"" PPP JV"
"""Bosnia and Herzegovina"" PPP International"
"""Bosnia and Herzegovina"" PPP Holding"
"""Bosnia and Herzegovina"" PPP Proprietary"
"""Bosnia and Herzegovina"" PPP Limited"
"""Bosnia and Herzegovina"" PPP COD"
"""Bosnia and Herzegovina"" PPP Bilateral "
"""Bosnia and Herzegovina"" PPP Multilateral"
"""Bosnia and Herzegovina"" PPP Consortium"
"""Bosnia and Herzegovina"" PPP Syndicate"
"""Bosnia and Herzegovina"" PPP Disclaimer"
"""Bosnia and Herzegovina"" PPP Disclosure"
"""Bulgaria"" PPP loan"
"""Bulgaria"" PPP payment"
"""Bulgaria"" PPP agreement"
"""Bulgaria"" PPP financial"
"""Bulgaria"" PPP investment"
"""Bulgaria"" PPP financial close"
"""Bulgaria"" PPP NDF"
"""Bulgaria"" PPP BIO"
"""Bulgaria"" PPP SOE"
"""Bulgaria"" PPP JV"
"""Bulgaria"" PPP International"
"""Bulgaria"" PPP Holding"
"""Bulgaria"" PPP Proprietary"
"""Bulgaria"" PPP Limited"
"""Bulgaria"" PPP COD"
"""Bulgaria"" PPP Bilateral "
"""Bulgaria"" PPP Multilateral"
"""Bulgaria"" PPP Consortium"
"""Bulgaria"" PPP Syndicate"
"""Bulgaria"" PPP Disclaimer"
"""Bulgaria"" PPP Disclosure"
"""Georgia"" PPP loan"
"""Georgia"" PPP payment"
"""Georgia"" PPP agreement"
"""Georgia"" PPP financial"
"""Georgia"" PPP investment"
"""Georgia"" PPP financial close"
"""Georgia"" PPP NDF"
"""Georgia"" PPP BIO"
"""Georgia"" PPP SOE"
"""Georgia"" PPP JV"
"""Georgia"" PPP International"
"""Georgia"" PPP Holding"
"""Georgia"" PPP Proprietary"
"""Georgia"" PPP Limited"
"""Georgia"" PPP COD"
"""Georgia"" PPP Bilateral "
"""Georgia"" PPP Multilateral"
"""Georgia"" PPP Consortium"
"""Georgia"" PPP Syndicate"
"""Georgia"" PPP Disclaimer"
"""Georgia"" PPP Disclosure"
"""Kazakhstan"" PPP loan"
"""Kazakhstan"" PPP payment"
"""Kazakhstan"" PPP agreement"
"""Kazakhstan"" PPP financial"
"""Kazakhstan"" PPP investment"
"""Kazakhstan"" PPP financial close"
"""Kazakhstan"" PPP NDF"
"""Kazakhstan"" PPP BIO"
"""Kazakhstan"" PPP SOE"
"""Kazakhstan"" PPP JV"
"""Kazakhstan"" PPP International"
"""Kazakhstan"" PPP Holding"
"""Kazakhstan"" PPP Proprietary"
"""Kazakhstan"" PPP Limited"
"""Kazakhstan"" PPP COD"
"""Kazakhstan"" PPP Bilateral "
"""Kazakhstan"" PPP Multilateral"
"""Kazakhstan"" PPP Consortium"
"""Kazakhstan"" PPP Syndicate"
"""Kazakhstan"" PPP Disclaimer"
"""Kazakhstan"" PPP Disclosure"
"""Kosovo"" PPP loan"
"""Kosovo"" PPP payment"
"""Kosovo"" PPP agreement"
"""Kosovo"" PPP financial"
"""Kosovo"" PPP investment"
"""Kosovo"" PPP financial close"
"""Kosovo"" PPP NDF"
"""Kosovo"" PPP BIO"
"""Kosovo"" PPP SOE"
"""Kosovo"" PPP JV"
"""Kosovo"" PPP International"
"""Kosovo"" PPP Holding"
"""Kosovo"" PPP Proprietary"
"""Kosovo"" PPP Limited"
"""Kosovo"" PPP COD"
"""Kosovo"" PPP Bilateral "
"""Kosovo"" PPP Multilateral"
"""Kosovo"" PPP Consortium"
"""Kosovo"" PPP Syndicate"
"""Kosovo"" PPP Disclaimer"
"""Kosovo"" PPP Disclosure"
"""Romania"" PPP loan"
"""Romania"" PPP payment"
"""Romania"" PPP agreement"
"""Romania"" PPP financial"
"""Romania"" PPP investment"
"""Romania"" PPP financial close"
"""Romania"" PPP NDF"
"""Romania"" PPP BIO"
"""Romania"" PPP SOE"
"""Romania"" PPP JV"
"""Romania"" PPP International"
"""Romania"" PPP Holding"
"""Romania"" PPP Proprietary"
"""Romania"" PPP Limited"
"""Romania"" PPP COD"
"""Romania"" PPP Bilateral "
"""Romania"" PPP Multilateral"
"""Romania"" PPP Consortium"
"""Romania"" PPP Syndicate"
"""Romania"" PPP Disclaimer"
"""Romania"" PPP Disclosure"
"""Russian Federation"" PPP loan"
"""Russian Federation"" PPP payment"
"""Russian Federation"" PPP agreement"
"""Russian Federation"" PPP financial"
"""Russian Federation"" PPP investment"
"""Russian Federation"" PPP financial close"
"""Russian Federation"" PPP NDF"
"""Russian Federation"" PPP BIO"
"""Russian Federation"" PPP SOE"
"""Russian Federation"" PPP JV"
"""Russian Federation"" PPP International"
"""Russian Federation"" PPP Holding"
"""Russian Federation"" PPP Proprietary"
"""Russian Federation"" PPP Limited"
"""Russian Federation"" PPP COD"
"""Russian Federation"" PPP Bilateral "
"""Russian Federation"" PPP Multilateral"
"""Russian Federation"" PPP Consortium"
"""Russian Federation"" PPP Syndicate"
"""Russian Federation"" PPP Disclaimer"
"""Russian Federation"" PPP Disclosure"
"""Serbia"" PPP loan"
"""Serbia"" PPP payment"
"""Serbia"" PPP agreement"
"""Serbia"" PPP financial"
"""Serbia"" PPP investment"
"""Serbia"" PPP financial close"
"""Serbia"" PPP NDF"
"""Serbia"" PPP BIO"
"""Serbia"" PPP SOE"
"""Serbia"" PPP JV"
"""Serbia"" PPP International"
"""Serbia"" PPP Holding"
"""Serbia"" PPP Proprietary"
"""Serbia"" PPP Limited"
"""Serbia"" PPP COD"
"""Serbia"" PPP Bilateral "
"""Serbia"" PPP Multilateral"
"""Serbia"" PPP Consortium"
"""Serbia"" PPP Syndicate"
"""Serbia"" PPP Disclaimer"
"""Serbia"" PPP Disclosure"
"""Turkey"" PPP loan"
"""Turkey"" PPP payment"
"""Turkey"" PPP agreement"
"""Turkey"" PPP financial"
"""Turkey"" PPP investment"
"""Turkey"" PPP financial close"
"""Turkey"" PPP NDF"
"""Turkey"" PPP BIO"
"""Turkey"" PPP SOE"
"""Turkey"" PPP JV"
"""Turkey"" PPP International"
"""Turkey"" PPP Holding"
"""Turkey"" PPP Proprietary"
"""Turkey"" PPP Limited"
"""Turkey"" PPP COD"
"""Turkey"" PPP Bilateral "
"""Turkey"" PPP Multilateral"
"""Turkey"" PPP Consortium"
"""Turkey"" PPP Syndicate"
"""Turkey"" PPP Disclaimer"
"""Turkey"" PPP Disclosure"
"""Ukraine"" PPP loan"
"""Ukraine"" PPP payment"
"""Ukraine"" PPP agreement"
"""Ukraine"" PPP financial"
"""Ukraine"" PPP investment"
"""Ukraine"" PPP financial close"
"""Ukraine"" PPP NDF"
"""Ukraine"" PPP BIO"
"""Ukraine"" PPP SOE"
"""Ukraine"" PPP JV"
"""Ukraine"" PPP International"
"""Ukraine"" PPP Holding"
"""Ukraine"" PPP Proprietary"
"""Ukraine"" PPP Limited"
"""Ukraine"" PPP COD"
"""Ukraine"" PPP Bilateral "
"""Ukraine"" PPP Multilateral"
"""Ukraine"" PPP Consortium"
"""Ukraine"" PPP Syndicate"
"""Ukraine"" PPP Disclaimer"
"""Ukraine"" PPP Disclosure"
"""Uzbekistan"" PPP loan"
"""Uzbekistan"" PPP payment"
"""Uzbekistan"" PPP agreement"
"""Uzbekistan"" PPP financial"
"""Uzbekistan"" PPP investment"
"""Uzbekistan"" PPP financial close"
"""Uzbekistan"" PPP NDF"
"""Uzbekistan"" PPP BIO"
"""Uzbekistan"" PPP SOE"
"""Uzbekistan"" PPP JV"
"""Uzbekistan"" PPP International"
"""Uzbekistan"" PPP Holding"
"""Uzbekistan"" PPP Proprietary"
"""Uzbekistan"" PPP Limited"
"""Uzbekistan"" PPP COD"
"""Uzbekistan"" PPP Bilateral "
"""Uzbekistan"" PPP Multilateral"
"""Uzbekistan"" PPP Consortium"
"""Uzbekistan"" PPP Syndicate"
"""Uzbekistan"" PPP Disclaimer"
"""Uzbekistan"" PPP Disclosure"
"""Argentina"" PPP loan"
"""Argentina"" PPP payment"
"""Argentina"" PPP agreement"
"""Argentina"" PPP financial"
"""Argentina"" PPP investment"
"""Argentina"" PPP financial close"
"""Argentina"" PPP NDF"
"""Argentina"" PPP BIO"
"""Argentina"" PPP SOE"
"""Argentina"" PPP JV"
"""Argentina"" PPP International"
"""Argentina"" PPP Holding"
"""Argentina"" PPP Proprietary"
"""Argentina"" PPP Limited"
"""Argentina"" PPP COD"
"""Argentina"" PPP Bilateral "
"""Argentina"" PPP Multilateral"
"""Argentina"" PPP Consortium"
"""Argentina"" PPP Syndicate"
"""Argentina"" PPP Disclaimer"
"""Argentina"" PPP Disclosure"
"""Belize"" PPP loan"
"""Belize"" PPP payment"
"""Belize"" PPP agreement"
"""Belize"" PPP financial"
"""Belize"" PPP investment"
"""Belize"" PPP financial close"
"""Belize"" PPP NDF"
"""Belize"" PPP BIO"
"""Belize"" PPP SOE"
"""Belize"" PPP JV"
"""Belize"" PPP International"
"""Belize"" PPP Holding"
"""Belize"" PPP Proprietary"
"""Belize"" PPP Limited"
"""Belize"" PPP COD"
"""Belize"" PPP Bilateral "
"""Belize"" PPP Multilateral"
"""Belize"" PPP Consortium"
"""Belize"" PPP Syndicate"
"""Belize"" PPP Disclaimer"
"""Belize"" PPP Disclosure"
"""Brazil"" PPP loan"
"""Brazil"" PPP payment"
"""Brazil"" PPP agreement"
"""Brazil"" PPP financial"
"""Brazil"" PPP investment"
"""Brazil"" PPP financial close"
"""Brazil"" PPP NDF"
"""Brazil"" PPP BIO"
"""Brazil"" PPP SOE"
"""Brazil"" PPP JV"
"""Brazil"" PPP International"
"""Brazil"" PPP Holding"
"""Brazil"" PPP Proprietary"
"""Brazil"" PPP Limited"
"""Brazil"" PPP COD"
"""Brazil"" PPP Bilateral "
"""Brazil"" PPP Multilateral"
"""Brazil"" PPP Consortium"
"""Brazil"" PPP Syndicate"
"""Brazil"" PPP Disclaimer"
"""Brazil"" PPP Disclosure"
"""Colombia"" PPP loan"
"""Colombia"" PPP payment"
"""Colombia"" PPP agreement"
"""Colombia"" PPP financial"
"""Colombia"" PPP investment"
"""Colombia"" PPP financial close"
"""Colombia"" PPP NDF"
"""Colombia"" PPP BIO"
"""Colombia"" PPP SOE"
"""Colombia"" PPP JV"
"""Colombia"" PPP International"
"""Colombia"" PPP Holding"
"""Colombia"" PPP Proprietary"
"""Colombia"" PPP Limited"
"""Colombia"" PPP COD"
"""Colombia"" PPP Bilateral "
"""Colombia"" PPP Multilateral"
"""Colombia"" PPP Consortium"
"""Colombia"" PPP Syndicate"
"""Colombia"" PPP Disclaimer"
"""Colombia"" PPP Disclosure"
"""Cuba"" PPP loan"
"""Cuba"" PPP payment"
"""Cuba"" PPP agreement"
"""Cuba"" PPP financial"
"""Cuba"" PPP investment"
"""Cuba"" PPP financial close"
"""Cuba"" PPP NDF"
"""Cuba"" PPP BIO"
"""Cuba"" PPP SOE"
"""Cuba"" PPP JV"
"""Cuba"" PPP International"
"""Cuba"" PPP Holding"
"""Cuba"" PPP Proprietary"
"""Cuba"" PPP Limited"
"""Cuba"" PPP COD"
"""Cuba"" PPP Bilateral "
"""Cuba"" PPP Multilateral"
"""Cuba"" PPP Consortium"
"""Cuba"" PPP Syndicate"
"""Cuba"" PPP Disclaimer"
"""Cuba"" PPP Disclosure"
"""Dominican Republic"" PPP loan"
"""Dominican Republic"" PPP payment"
"""Dominican Republic"" PPP agreement"
"""Dominican Republic"" PPP financial"
"""Dominican Republic"" PPP investment"
"""Dominican Republic"" PPP financial close"
"""Dominican Republic"" PPP NDF"
"""Dominican Republic"" PPP BIO"
"""Dominican Republic"" PPP SOE"
"""Dominican Republic"" PPP JV"
"""Dominican Republic"" PPP International"
"""Dominican Republic"" PPP Holding"
"""Dominican Republic"" PPP Proprietary"
"""Dominican Republic"" PPP Limited"
"""Dominican Republic"" PPP COD"
"""Dominican Republic"" PPP Bilateral "
"""Dominican Republic"" PPP Multilateral"
"""Dominican Republic"" PPP Consortium"
"""Dominican Republic"" PPP Syndicate"
"""Dominican Republic"" PPP Disclaimer"
"""Dominican Republic"" PPP Disclosure"
"""Ecuador"" PPP loan"
"""Ecuador"" PPP payment"
"""Ecuador"" PPP agreement"
"""Ecuador"" PPP financial"
"""Ecuador"" PPP investment"
"""Ecuador"" PPP financial close"
"""Ecuador"" PPP NDF"
"""Ecuador"" PPP BIO"
"""Ecuador"" PPP SOE"
"""Ecuador"" PPP JV"
"""Ecuador"" PPP International"
"""Ecuador"" PPP Holding"
"""Ecuador"" PPP Proprietary"
"""Ecuador"" PPP Limited"
"""Ecuador"" PPP COD"
"""Ecuador"" PPP Bilateral "
"""Ecuador"" PPP Multilateral"
"""Ecuador"" PPP Consortium"
"""Ecuador"" PPP Syndicate"
"""Ecuador"" PPP Disclaimer"
"""Ecuador"" PPP Disclosure"
"""El Salvador"" PPP loan"
"""El Salvador"" PPP payment"
"""El Salvador"" PPP agreement"
"""El Salvador"" PPP financial"
"""El Salvador"" PPP investment"
"""El Salvador"" PPP financial close"
"""El Salvador"" PPP NDF"
"""El Salvador"" PPP BIO"
"""El Salvador"" PPP SOE"
"""El Salvador"" PPP JV"
"""El Salvador"" PPP International"
"""El Salvador"" PPP Holding"
"""El Salvador"" PPP Proprietary"
"""El Salvador"" PPP Limited"
"""El Salvador"" PPP COD"
"""El Salvador"" PPP Bilateral "
"""El Salvador"" PPP Multilateral"
"""El Salvador"" PPP Consortium"
"""El Salvador"" PPP Syndicate"
"""El Salvador"" PPP Disclaimer"
"""El Salvador"" PPP Disclosure"
"""Guatemala"" PPP loan"
"""Guatemala"" PPP payment"
"""Guatemala"" PPP agreement"
"""Guatemala"" PPP financial"
"""Guatemala"" PPP investment"
"""Guatemala"" PPP financial close"
"""Guatemala"" PPP NDF"
"""Guatemala"" PPP BIO"
"""Guatemala"" PPP SOE"
"""Guatemala"" PPP JV"
"""Guatemala"" PPP International"
"""Guatemala"" PPP Holding"
"""Guatemala"" PPP Proprietary"
"""Guatemala"" PPP Limited"
"""Guatemala"" PPP COD"
"""Guatemala"" PPP Bilateral "
"""Guatemala"" PPP Multilateral"
"""Guatemala"" PPP Consortium"
"""Guatemala"" PPP Syndicate"
"""Guatemala"" PPP Disclaimer"
"""Guatemala"" PPP Disclosure"
"""Mexico"" PPP loan"
"""Mexico"" PPP payment"
"""Mexico"" PPP agreement"
"""Mexico"" PPP financial"
"""Mexico"" PPP investment"
"""Mexico"" PPP financial close"
"""Mexico"" PPP NDF"
"""Mexico"" PPP BIO"
"""Mexico"" PPP SOE"
"""Mexico"" PPP JV"
"""Mexico"" PPP International"
"""Mexico"" PPP Holding"
"""Mexico"" PPP Proprietary"
"""Mexico"" PPP Limited"
"""Mexico"" PPP COD"
"""Mexico"" PPP Bilateral "
"""Mexico"" PPP Multilateral"
"""Mexico"" PPP Consortium"
"""Mexico"" PPP Syndicate"
"""Mexico"" PPP Disclaimer"
"""Mexico"" PPP Disclosure"
"""Paraguay"" PPP loan"
"""Paraguay"" PPP payment"
"""Paraguay"" PPP agreement"
"""Paraguay"" PPP financial"
"""Paraguay"" PPP investment"
"""Paraguay"" PPP financial close"
"""Paraguay"" PPP NDF"
"""Paraguay"" PPP BIO"
"""Paraguay"" PPP SOE"
"""Paraguay"" PPP JV"
"""Paraguay"" PPP International"
"""Paraguay"" PPP Holding"
"""Paraguay"" PPP Proprietary"
"""Paraguay"" PPP Limited"
"""Paraguay"" PPP COD"
"""Paraguay"" PPP Bilateral "
"""Paraguay"" PPP Multilateral"
"""Paraguay"" PPP Consortium"
"""Paraguay"" PPP Syndicate"
"""Paraguay"" PPP Disclaimer"
"""Paraguay"" PPP Disclosure"
"""Peru"" PPP loan"
"""Peru"" PPP payment"
"""Peru"" PPP agreement"
"""Peru"" PPP financial"
"""Peru"" PPP investment"
"""Peru"" PPP financial close"
"""Peru"" PPP NDF"
"""Peru"" PPP BIO"
"""Peru"" PPP SOE"
"""Peru"" PPP JV"
"""Peru"" PPP International"
"""Peru"" PPP Holding"
"""Peru"" PPP Proprietary"
"""Peru"" PPP Limited"
"""Peru"" PPP COD"
"""Peru"" PPP Bilateral "
"""Peru"" PPP Multilateral"
"""Peru"" PPP Consortium"
"""Peru"" PPP Syndicate"
"""Peru"" PPP Disclaimer"
"""Peru"" PPP Disclosure"
"""St. Vincent and the Grenadines"" PPP loan"
"""St. Vincent and the Grenadines"" PPP payment"
"""St. Vincent and the Grenadines"" PPP agreement"
"""St. Vincent and the Grenadines"" PPP financial"
"""St. Vincent and the Grenadines"" PPP investment"
"""St. Vincent and the Grenadines"" PPP financial close"
"""St. Vincent and the Grenadines"" PPP NDF"
"""St. Vincent and the Grenadines"" PPP BIO"
"""St. Vincent and the Grenadines"" PPP SOE"
"""St. Vincent and the Grenadines"" PPP JV"
"""St. Vincent and the Grenadines"" PPP International"
"""St. Vincent and the Grenadines"" PPP Holding"
"""St. Vincent and the Grenadines"" PPP Proprietary"
"""St. Vincent and the Grenadines"" PPP Limited"
"""St. Vincent and the Grenadines"" PPP COD"
"""St. Vincent and the Grenadines"" PPP Bilateral "
"""St. Vincent and the Grenadines"" PPP Multilateral"
"""St. Vincent and the Grenadines"" PPP Consortium"
"""St. Vincent and the Grenadines"" PPP Syndicate"
"""St. Vincent and the Grenadines"" PPP Disclaimer"
"""St. Vincent and the Grenadines"" PPP Disclosure"
"""Egypt, Arab Rep."" PPP loan"
"""Egypt, Arab Rep."" PPP payment"
"""Egypt, Arab Rep."" PPP agreement"
"""Egypt, Arab Rep."" PPP financial"
"""Egypt, Arab Rep."" PPP investment"
"""Egypt, Arab Rep."" PPP financial close"
"""Egypt, Arab Rep."" PPP NDF"
"""Egypt, Arab Rep."" PPP BIO"
"""Egypt, Arab Rep."" PPP SOE"
"""Egypt, Arab Rep."" PPP JV"
"""Egypt, Arab Rep."" PPP International"
"""Egypt, Arab Rep."" PPP Holding"
"""Egypt, Arab Rep."" PPP Proprietary"
"""Egypt, Arab Rep."" PPP Limited"
"""Egypt, Arab Rep."" PPP COD"
"""Egypt, Arab Rep."" PPP Bilateral "
"""Egypt, Arab Rep."" PPP Multilateral"
"""Egypt, Arab Rep."" PPP Consortium"
"""Egypt, Arab Rep."" PPP Syndicate"
"""Egypt, Arab Rep."" PPP Disclaimer"
"""Egypt, Arab Rep."" PPP Disclosure"
"""Jordan"" PPP loan"
"""Jordan"" PPP payment"
"""Jordan"" PPP agreement"
"""Jordan"" PPP financial"
"""Jordan"" PPP investment"
"""Jordan"" PPP financial close"
"""Jordan"" PPP NDF"
"""Jordan"" PPP BIO"
"""Jordan"" PPP SOE"
"""Jordan"" PPP JV"
"""Jordan"" PPP International"
"""Jordan"" PPP Holding"
"""Jordan"" PPP Proprietary"
"""Jordan"" PPP Limited"
"""Jordan"" PPP COD"
"""Jordan"" PPP Bilateral "
"""Jordan"" PPP Multilateral"
"""Jordan"" PPP Consortium"
"""Jordan"" PPP Syndicate"
"""Jordan"" PPP Disclaimer"
"""Jordan"" PPP Disclosure"
"""Morocco"" PPP loan"
